"^2THR ^3Daniel ^s1 "6
-474.394 266.969 161.125 0
-473.589 255.772 162.697 0
-472.233 244.511 164.092 0
-470.13 233.264 165.564 0
-468.267 221.913 166.783 0
-465.49 210.621 168.431 0
-462.343 199.306 169.915 0
-458.638 188.051 171.42 0
-455.34 176.633 172.452 0
-451.311 165.303 173.936 0
-447.449 153.814 175.133 0
-443.252 142.344 176.451 0
-438.919 130.875 177.056 0
-434.382 119.398 178.385 0
-429.437 107.993 179.659 0
-424.983 96.3285 180.637 0
-419.984 84.7771 181.901 0
-415.431 72.9648 183.065 0
-410.503 61.2001 184.296 0
-405.875 49.3199 184.823 0
-400.867 37.4622 185.933 0
-395.97 25.5185 186.625 0
-390.694 13.6472 187.592 0
-385.419 1.72491 188.372 0
-379.675 -10.0568 189.207 0
-373.465 -21.669 190.14 0
-367.723 -33.5369 190.712 0
-361.047 -45.0043 191.569 0
-354.662 -56.6716 192.063 0
-347.759 -68.1299 193.151 0
-340.648 -79.5274 193.986 0
-333.148 -90.7518 194.843 0
-325.322 -101.815 195.623 0
-316.777 -112.396 196.128 0
-308.097 -122.918 197.139 0
-298.671 -132.867 197.644 0
-289.065 -142.66 198.204 0
-278.721 -151.752 198.325 0
-267.952 -160.363 198.622 0
-256.609 -168.242 198.864 0
-244.579 -175.011 198.831 0
-232.345 -181.626 199.775 0
-219.56 -187.052 200.116 0
-206.416 -191.61 200.281 0
-192.961 -195.231 200.336 0
-179.294 -197.89 200.544 0
-165.459 -199.57 200.731 0
-151.498 -200.633 201.632 0
-137.488 -200.677 201.566 0
-123.523 -199.655 201.478 0
-109.597 -197.61 202.467 0
-95.8562 -194.577 202.676 0
-82.2589 -190.842 203.137 0
-68.9933 -186.03 203.214 0
-55.954 -180.52 204.06 0
-43.1762 -174.336 204.467 0
-30.8128 -167.343 204.467 0
-18.8313 -159.604 204.873 0
-7.50482 -151.012 204.368 0
2.88174 -141.379 203.807 0
13.3139 -131.551 204.631 0
22.6161 -120.835 204.038 0
30.8465 -109.329 203.555 0
39.2501 -97.7477 204.445 0
46.5539 -85.5432 204.763 0
53.4452 -73.079 205.323 0
60.2209 -60.5159 205.807 0
66.6972 -47.7552 206.4 0
73.6415 -35.1972 206.774 0
80.6251 -22.6269 206.906 0
87.6216 -10.0497 207.565 0
94.8649 2.43913 207.96 0
102.059 14.9861 208.564 0
109.825 27.1843 208.334 0
117.721 39.3559 208.323 0
125.923 51.2975 208.828 0
134.882 62.7056 208.608 0
144.472 73.4901 206.774 0
154.683 83.3785 202.961 -1
165.472 92.1854 198.281 0
176.742 99.7845 193.502 0
188.384 106.108 188.624 0
200.254 111.202 183.615 0
212.214 115.063 178.517 0
224.134 117.844 173.892 0
235.939 119.173 168.992 0
247.604 119.429 166.245 0
259.118 118.634 165.872 0
270.445 116.616 165.267 0
281.471 113.498 164.784 0
292.04 109.213 164.103 0
302.091 103.89 163.828 0
311.47 97.5297 163.334 0
320.236 90.3436 163.488 1
327.966 82.0785 163.312 0
335.016 73.1888 163.806 0
341.329 63.7055 164.476 0
346.82 53.718 164.861 0
351.467 43.2761 165.037 -1
355.195 32.4731 164.641 0
357.576 21.3102 164.421 0
358.896 9.99358 164.531 0
359.283 -1.43192 165.179 0
358.626 -12.8438 165.509 0
357.035 -24.2044 165.959 0
354.663 -35.4936 166.597 0
351.053 -46.4145 166.718 0
346.665 -57.1269 167.069 0
340.918 -67.1182 166.915 0
334.605 -76.878 167.948 0
327.479 -86.1406 168.75 0
319.289 -94.4435 168.893 0
310.634 -102.375 169.86 0
301.433 -109.805 170.892 0
291.91 -116.928 172.288 0
282.128 -123.841 173.595 0
272.081 -130.599 175.155 0
262.173 -137.657 175.979 0
252.023 -144.508 176.385 0
241.956 -151.746 178.912 0
231.748 -158.827 179.626 0
221.393 -165.856 180.912 0
211.02 -172.938 182 0
200.503 -180.025 183.373 0
190.118 -187.319 184.362 0
179.524 -194.581 185.768 0
168.729 -201.595 186.625 0
157.706 -208.484 188.009 0
146.359 -214.884 188.855 0
134.744 -221.037 190.009 0
122.775 -226.45 190.591 0
110.507 -231.48 191.525 0
97.9369 -235.662 191.733 0
85.0512 -239.011 192.008 0
71.9782 -241.316 192.041 0
58.7168 -242.684 192.173 0
45.3793 -243.368 192.997 0
31.964 -243.925 194.117 0
18.4639 -244.559 195.04 0
5.03592 -245.835 195.293 0
-8.40514 -247.541 195.853 0
-21.8072 -249.891 196.062 0
-35.051 -252.87 196.271 0
-48.1272 -256.661 195.941 0
-60.9702 -261.215 196.49 0
-73.4753 -266.639 196.161 0
-85.6416 -272.756 196.249 0
-97.2245 -279.856 196.084 0
-108.383 -287.654 195.952 0
-118.875 -296.262 195.546 0
-128.558 -305.705 194.821 0
-137.338 -315.893 193.469 0
-145.022 -326.802 191.667 0
-151.67 -338.252 189.866 0
-156.66 -350.266 187.207 0
-160.396 -362.601 185.669 0
-163.255 -375.152 185.306 0
-164.411 -387.8 183.505 0
-164.588 -400.484 182.867 0
-163.658 -413.105 182.856 0
-162.233 -425.742 183.977 0
-160.813 -438.433 184.724 0
-159.342 -451.218 185.955 0
-157.917 -464.052 186.592 0
-156.444 -476.962 187.712 0
-154.754 -489.926 188.789 0
-152.917 -502.918 189.8 0
-150.776 -515.958 190.833 0
-149.171 -529.067 191.327 0
-147.27 -542.256 192.393 0
-145.858 -555.532 193.085 0
-144.178 -568.864 193.953 0
-142.376 -582.238 194.777 0
-140.521 -595.66 195.535 0
-139.608 -609.05 195.414 0
-137.799 -622.516 196.051 0
-136.503 -636.024 196.403 0
-134.85 -649.573 196.985 0
-133.093 -663.15 197.578 0
-132.198 -676.736 197.38 0
-130.655 -690.363 197.908 0
-129.497 -704.054 198.435 0
-128.053 -717.768 199.006 0
-126.782 -731.479 199.248 0
-125.163 -745.191 199.578 0
-123.098 -758.902 199.852 0
-120.542 -772.488 199.742 0
-117.125 -785.921 199.655 0
-113.427 -799.281 200.05 0
-108.638 -812.296 199.402 0
-102.764 -824.818 199.138 0
-96.6371 -837.169 198.732 0
-89.2733 -848.848 198.622 0
-81.1304 -859.942 197.798 0
-72.0939 -870.295 197.6 0
-62.3733 -879.939 196.875 0
-51.8707 -888.718 196.886 0
-40.8656 -896.802 196.534 0
-29.3318 -904.128 196.688 0
-17.3777 -910.73 196.919 0
-5.10623 -916.755 196.886 0
7.47061 -922.159 197.205 0
20.3461 -926.782 196.787 0
33.5328 -930.298 196.556 0
46.8461 -933.533 196.677 0
60.3538 -935.359 196.139 0
73.9707 -936.319 196.128 0
87.561 -936.082 195.502 0
101.037 -934.798 194.491 0
114.263 -932.226 193.832 0
127.233 -928.422 193.239 0
139.732 -923.643 192.195 0
151.492 -917.546 189.503 0
162.352 -910.365 186.284 0
172.325 -902.18 185.109 0
181.645 -893.35 184.823 0
190.27 -883.842 185.065 0
198.176 -873.721 184.911 0
203.479 -862.194 181.901 0
208.836 -850.77 181.681 0
213.465 -839.034 182.142 0
216.792 -826.89 181.934 0
219.396 -814.537 182.626 0
222.009 -802.082 184.054 0
225.292 -789.744 183.746 0
229.413 -777.802 181.45 0
234.685 -766.456 179.604 0
240.91 -755.702 178.802 0
248.061 -745.673 176.715 0
256.097 -736.546 174.485 0
265.166 -728.68 172.123 0
275.016 -721.838 172.793 0
285.458 -715.967 173.101 0
296.681 -711.935 171.771 0
308.133 -708.626 172.255 0
319.884 -706.448 172.277 0
331.615 -707.336 169.244 0
343.287 -708.427 168.97 0
354.778 -710.739 168.86 0
366.117 -713.928 170.442 0
377.535 -717.257 172.266 0
389.105 -719.751 170.046 0
400.532 -721.08 164.817 0
411.839 -721.048 161.18 0
422.886 -719.686 159.214 0
433.547 -717.031 157.434 0
443.81 -713.378 156.434 0
453.326 -708.243 155.127 0
462.079 -702.042 154.281 0
470.293 -695.136 154.951 0
477.16 -686.929 154.072 0
483.501 -678.295 154.6 0
488.091 -668.69 153.49 0
492.123 -658.823 153.743 0
494.543 -648.486 153.149 0
495.702 -637.963 152.358 0
495.825 -627.382 152.292 0
494.961 -616.811 153.27 0
492.891 -606.344 154.237 0
490.109 -595.964 155.599 0
486.911 -585.601 157.028 0
483.4 -575.216 158.829 0
480.08 -564.663 160.28 0
476.892 -553.953 161.554 0
473.864 -543.093 163.246 0
471.112 -532.049 164.773 0
469.122 -520.777 165.663 0
467.629 -509.369 166.366 0
466.964 -497.835 166.948 0
467.027 -486.23 167.64 0
468.003 -474.614 168.431 0
469.456 -462.996 169.135 0
471.586 -451.409 170.211 0
473.901 -439.77 171.354 0
475.977 -428.013 172.452 0
477.39 -416.14 171.035 0
477.858 -404.498 163.905 0
477.685 -393.499 153.007 0
476.794 -383.27 142.701 0
475.499 -373.845 132.133 0
473.529 -365.117 124.618 0
470.643 -357.006 122.058 0
466.862 -349.581 118.455 0
462.293 -342.88 115.675 0
456.954 -336.999 113.807 0
450.86 -332.027 113.698 0
444.034 -328.031 114.873 0
436.587 -325.182 115.686 0
428.713 -323.593 116.62 0
420.614 -323.084 117.521 0
412.497 -324.128 118.564 0
404.507 -326.257 120.157 0
396.704 -329.308 122.135 0
388.953 -332.955 124.618 0
381.373 -337.253 127.189 0
373.832 -341.991 129.76 0
366.305 -347.12 132.66 0
358.834 -352.669 135.505 0
350.963 -357.87 137.845 0
343.217 -363.583 140.032 0
335.411 -369.537 142.756 0
327.601 -375.781 145.327 0
319.456 -381.772 146.613 0
311.342 -388.047 148.843 0
303.124 -394.433 151.007 0
294.831 -400.97 153.149 0
286.125 -407.079 154.819 0
277.454 -413.551 156.896 0
268.462 -419.688 158.335 0
259.42 -426.069 160.4 0
250.287 -432.558 162.367 0
240.779 -438.608 164.004 0
231.256 -444.968 165.861 0
221.411 -450.847 166.981 0
211.462 -456.923 168.761 0
201.19 -462.517 169.794 0
190.782 -468.176 171.431 0
180.056 -473.301 172.463 0
169.14 -478.353 173.958 0
157.968 -483.065 175.298 0
146.537 -487.009 175.803 0
134.931 -490.808 176.166 0
123.135 -494.187 177.242 0
111.163 -496.97 177.902 0
98.9783 -499.102 178.506 0
86.6346 -500.419 179.187 0
74.3092 -501.513 179.681 0
61.8456 -501.849 180.363 0
49.2974 -501.749 181.165 0
36.7034 -501.513 182.164 0
24.0351 -500.923 183.219 0
11.3052 -500.036 184.362 0
-1.47173 -499.61 185.251 0
-14.3335 -498.606 186.35 0
-27.2599 -497.457 187.46 0
-40.1523 -496.809 187.888 0
-53.1822 -495.679 188.899 0
-66.2727 -494.411 189.976 0
-79.339 -493.133 190.602 0
-92.5306 -491.68 191.7 0
-105.714 -490.025 192.48 0
-119.019 -488.409 193.513 0
-132.4 -486.848 194.513 0
-145.708 -485.236 194.821 0
-159.191 -483.802 195.732 0
-172.658 -482.184 196.238 0
-186.227 -480.72 197.117 0
-199.881 -479.402 198.193 0
-213.468 -477.364 198.622 0
-227.204 -475.721 199.775 0
-241.038 -474.277 200.709 0
-254.774 -471.946 201.138 0
-268.507 -469.577 201.116 0
-282.153 -466.67 200.995 0
-295.624 -463.085 200.786 0
-308.727 -458.442 200.083 0
-321.49 -453.003 199.534 0
-333.641 -446.382 199.072 0
-345.367 -439.104 198.556 0
-356.191 -430.697 197.303 0
-366.493 -421.68 197.095 0
-376.041 -411.895 196.787 0
-384.248 -401.078 195.699 0
-391.879 -389.88 195.337 0
-398.859 -378.244 195.568 0
-405.09 -366.16 195.919 0
-410.737 -353.771 196.392 0
-415.834 -341.124 196.556 0
-420.066 -328.136 196.732 0
-423.454 -314.916 196.359 0
-425.421 -301.48 195.062 0
-426.082 -288.028 193.755 0
-425.625 -274.61 193.118 0
-423.989 -261.321 191.865 0
-421.378 -248.397 188.383 0
-418.023 -235.887 184.219 0
-413.711 -224.14 177.111 0
-409.482 -212.995 168.069 0
-406.091 -202.01 161.895 0
-403.806 -190.899 160.62 0
-402.643 -179.796 159.368 0
-402.768 -168.758 158.049 0
-403.756 -157.861 157.214 0
-406.002 -147.289 154.479 0
-409.491 -137.183 153.468 0
-414.029 -127.428 155.105 0
-419.387 -118.058 156.259 0
-425.484 -109.072 157.006 0
-432.303 -100.531 157.906 0
-439.928 -92.5714 159.115 0
-448.059 -84.9939 160.84 0
-456.495 -77.6086 162.51 0
-465.196 -70.3222 164.399 0
-473.696 -62.6357 166.058 0
-482.438 -55.0191 167.937 0
-490.824 -46.9122 168.981 0
-499.404 -38.8148 170.848 0
-508.042 -30.5961 172.595 0
-516.41 -22.0161 173.749 0
-525.025 -13.489 175.441 0
-533.361 -4.57451 176.133 0
-541.741 4.40135 177.177 0
-550.021 13.5596 178.561 0
-557.966 23.1273 179.791 0
-565.813 32.8972 181.241 0
-573.427 42.9727 182.615 0
-580.673 53.3447 183.472 0
-587.849 63.9241 184.845 0
-594.849 74.7348 186.185 0
-601.831 85.5549 186.866 0
-608.487 96.7413 188.075 0
-615.1 107.995 188.921 0
-621.427 119.528 190.02 0
-627.461 131.302 191.107 0
-633.649 142.977 191.459 0
-639.473 154.965 192.458 0
-645.108 167.124 193.513 0
-651.209 179.109 194.282 0
-656.922 191.367 195.26 0
-662.63 203.703 196.227 0
-668.784 215.786 196.567 0
-674.591 228.174 197.479 0
-680.269 240.614 197.512 0
-685.871 253.167 198.402 0
-691.365 265.832 199.237 0
-696.309 278.78 199.742 0
-701.237 291.73 199.149 0
-705.953 304.765 199.841 0
-710.578 317.877 200.61 0
-715.084 331.085 201.335 0
-718.916 344.523 201.555 0
-722.884 357.968 202.247 0
-726.664 371.518 202.906 0
-729.791 385.216 203.093 0
-733.081 398.953 203.763 0
-736.149 412.727 203.774 0
-739.171 426.576 204.467 0
-742.032 440.485 204.39 0
-744.74 454.443 205.06 0
-747.242 468.482 205.653 0
-749.073 482.665 205.862 0
-750.849 496.866 206.389 0
-752.259 511.121 206.213 0
-753.51 525.41 206.84 0
-754.487 539.76 207.4 0
-755.33 554.149 207.444 0
-755.988 568.563 208.07 0
-756.433 583.024 208.619 0
-756.752 597.527 209.18 0
-757.156 611.977 208.762 0
-757.182 626.491 209.268 0
-756.913 641.054 209.191 0
-756.481 655.597 209.762 0
-755.794 670.164 210.256 0
-754.88 684.753 210.74 0
-753.991 699.34 210.542 0
-752.753 713.924 211.014 0
-751.337 728.526 211.498 0
-749.991 743.166 211.542 0
-748.296 757.773 211.981 0
-746.317 772.35 211.904 0
-744.13 786.916 212.344 0
-741.677 801.471 212.739 0
-738.635 815.89 212.124 0
-735.455 830.284 212.399 0
-731.78 844.579 211.926 0
-727.776 858.741 212.014 0
-723.139 872.71 211.421 0
-717.988 886.441 211.146 0
-711.984 899.779 210.168 0
-705.182 912.655 209.004 0
-697.627 924.986 207.85 0
-689.147 936.594 206.785 0
-679.85 947.483 206.005 0
-669.744 957.636 204.851 0
-659.096 966.989 203.807 0
-647.742 975.403 202.775 0
-635.932 982.973 201.819 0
-623.482 989.265 200.5 0
-610.75 994.835 200.072 0
-597.554 998.613 197.391 0
-584.256 1001.86 197.051 0
-570.739 1003.57 195.93 0
-557.176 1004.65 196.293 0
-543.566 1005.47 196.578 0
-529.884 1006.1 197.369 0
-516.167 1006.69 198.215 0
-502.393 1007.33 198.842 0
-488.596 1008.29 199.644 0
-474.81 1009.69 199.688 0
-461.147 1012.03 199.435 0
-447.896 1015.39 195.425 0
-435.491 1019.56 184.581 0
-423.958 1024.5 176.177 0
-413.32 1030.15 170.156 0
-403.393 1036.15 163.213 0
-394.363 1042.48 153.732 0
-386.223 1048.79 143.163 0
-378.64 1054.49 131.858 0
-371.343 1059.31 119.707 0
-363.809 1062.56 111.863 0
-356.796 1065.01 102.03 0
-350.025 1066.54 94.6912 0
-343.565 1066.99 89.8352 0
-337.35 1066.39 88.0115 0
-331.479 1064.96 86.0999 0
-325.898 1063.03 83.9575 0
-320.872 1060.42 80.0024 0
-316.547 1057.21 76.1462 0
-312.893 1053.59 73.3997 0
-309.914 1049.36 76.2451 0
-307.329 1044.61 79.563 0
-305.191 1039.38 83.2434 0
-303.935 1033.63 86.1108 0
-303.718 1027.6 88.7256 0
-304.416 1021.42 90.9998 0
-306.105 1015.23 94.2517 0
-308.602 1009.06 97.8442 0
-311.742 1002.91 101.173 0
-315.486 996.838 104.766 0
-319.93 990.96 107.611 0
-324.892 985.182 111.346 0
-330.543 979.771 114.104 0
-336.676 974.563 117.29 0
-343.302 969.604 120.366 0
-350.222 964.685 123.102 0
-357.406 959.773 126.277 0
-364.768 954.875 128.672 0
-372.366 949.994 131.594 0
-380.253 945.19 134.517 0
-388.19 940.217 136.802 0
-396.493 935.412 139.592 0
-405.057 930.684 142.328 0
-413.651 925.789 144.569 0
-422.552 921.081 146.305 0
-431.678 916.495 148.107 0
-441.035 912.055 150.271 0
-450.648 907.813 152.457 0
-460.357 903.484 154.336 0
-470.241 899.233 156.16 0
-480.275 894.935 158.247 0
-490.231 890.235 159.895 0
-500.262 885.326 161.785 0
-510.057 879.852 163.081 0
-519.675 873.85 164.268 0
-528.921 867.126 165.114 0
-537.812 859.863 166.377 0
-546.209 851.893 167.201 0
-554.274 843.538 168.464 0
-561.91 834.615 169.695 0
-569.13 825.281 171.123 0
-575.962 815.518 172.178 0
-582.491 805.497 173.145 0
-588.651 795.117 174.419 0
-594.408 784.427 175.463 0
-599.657 773.404 175.792 0
-604.305 762.094 176.759 0
-608.321 750.481 177.33 0
-611.463 738.557 178.11 0
-614.282 726.492 179.022 0
-616.019 714.174 179.528 0
-616.795 701.711 180.406 0
-616.66 689.167 181.154 0
-616.712 676.603 182.109 0
-615.327 664.032 182.56 0
-612.99 651.546 183.757 0
-609.954 639.138 184.384 0
-605.979 626.95 185.175 0
-602.199 614.626 186.482 0
-597.347 602.599 187.174 0
-592.115 590.678 188.361 0
-586.086 579.062 188.668 0
-579.729 567.592 189.69 0
-572.829 556.594 186.13 0
-565.94 546.583 169.783 0
-559.146 537.644 155.314 0
-552.501 529.722 141.79 0
-545.901 522.866 130.627 0
-539.561 516.815 122.52 0
-532.958 511.406 121.553 0
-525.962 506.808 119.927 0
-518.558 503.014 119.224 0
-511.163 499.483 117.312 0
-504.071 495.679 114.818 0
-497.576 491.237 111.852 0
-491.945 486.129 107.842 0
-487.204 480.427 106.897 0
-483.237 474.044 109.27 0
-480.145 467.086 110.654 0
-478.01 459.659 112.511 0
-476.817 451.88 114.642 0
-476.098 443.821 118.4 0
-475.105 435.568 121.619 0
-474.221 427.137 122.827 0
-473.633 418.396 126.409 0
-473.283 409.547 128.716 0
-473.208 400.517 131.55 0
-473.513 391.291 134.418 0
-473.658 381.881 137.01 0
-474.028 372.305 139.296 0
-474.484 362.541 142.163 0
-474.776 352.634 143.668 0
-475.081 342.625 144.525 0
-475.108 332.346 146.876 0
-475.132 321.97 150.084 0
-475.083 311.475 152.26 0
-475.075 300.846 154.116 0
-474.741 290.081 156.16 0
-474.119 279.187 158.159 0
-473.808 268.222 159.719 0
-472.8 257.121 161.433 0
-471.29 245.953 163.224 0
-469.352 234.725 164.982 0
-466.985 223.458 166.696 0
-466.51 211.953 167.805 0
-464.014 200.526 169.222 0
-460.945 189.13 170.75 0
-458.423 177.574 171.584 0
-455.125 166.065 173.167 0
-451.308 154.612 174.606 0
-447.828 142.958 175.43 0
-443.868 131.384 176.001 0
-439.709 119.814 177.704 0
-435.222 108.275 178.923 0
-430.332 96.8064 180.198 0
-426.135 85.0212 181.033 0
-421.193 73.417 182.23 0
-415.914 61.8713 183.428 0
-410.392 50.3492 184.592 0
-406.038 38.3217 184.867 0
-400.624 26.6386 185.944 0
-394.803 15.0761 186.954 0
-388.656 3.60243 187.987 0
-382.217 -7.79095 188.998 0
-377.44 -20.0422 189.646 0
-371.072 -31.6 190.514 0
-364.326 -43.0171 191.492 0
-357.289 -54.3386 192.491 0
-351.424 -66.2378 192.7 0
-344.121 -77.4809 193.535 0
-336.906 -88.8059 194.095 0
-329.127 -99.8557 195.007 0
-320.741 -110.518 195.787 0
-312.596 -121.401 196.479 0
-303.621 -131.692 196.82 0
-294.122 -141.504 196.842 0
-283.78 -150.425 196.567 0
-273.184 -159.125 197.216 0
-261.753 -166.66 197.205 0
-250.098 -173.954 197.578 0
-237.746 -179.914 197.523 0
-225.234 -185.813 198.446 0
-212.243 -190.407 198.336 0
-198.868 -193.664 198.369 0
-185.472 -197.308 199.226 0
-171.792 -199.392 199.248 0
-157.973 -200.22 199.457 0
-144.077 -201.412 200.039 0
-130.173 -201.009 199.94 0
-116.375 -199.578 199.413 0
-102.749 -197.122 199.204 0
-89.4751 -193.284 198.896 0
-76.0665 -189.442 199.775 0
-63.2797 -184.089 199.479 0
-51.0901 -177.509 199.215 0
-38.3613 -171.659 200.259 0
-26.772 -164.002 199.841 0
-15.4427 -155.837 200.369 0
-4.93668 -146.742 199.753 0
4.52866 -136.635 199.248 0
14.0974 -126.431 200.105 0
22.4564 -115.341 199.841 0
30.5002 -103.932 200.61 0
38.0947 -92.1903 200.841 0
45.3322 -80.2377 201.5 0
52.0476 -67.9428 202.05 0
59.2884 -55.8396 202.643 0
65.6774 -43.2834 203.17 0
72.3888 -30.8072 203.818 0
78.4761 -18.0114 204.302 0
84.7839 -5.28421 204.774 0
90.8383 7.60162 205.334 0
97.266 20.3198 205.488 0
104.214 32.7854 205.258 0
111.887 44.7922 204.763 0
120.266 56.2559 204.258 0
129.656 66.8071 203.049 0
139.81 76.4816 201.127 0
150.555 85.2007 197.622 0
161.775 92.839 193.821 0
173.417 99.3541 190.492 0
185.356 104.845 188.053 0
197.651 109.035 185.438 0
209.91 112.057 180.099 0
222.19 113.832 177.726 0
234.451 114.643 176.385 0
246.781 114 176.232 0
258.991 112.307 176.177 0
270.928 109.482 175.77 0
282.46 105.517 175.122 0
293.591 100.644 175.056 0
303.944 94.3557 174.056 0
313.568 87.1097 173.123 0
322.559 79.1329 173.167 0
330.472 70.1301 172.749 0
337.405 60.3729 172.518 0
343.45 50.0592 172.189 0
348.129 39.1574 171.277 0
351.943 27.9159 171.2 0
354.302 16.3467 170.519 0
355.855 4.63156 170.64 0
356.106 -7.17044 170.607 0
355.466 -18.9743 170.87 0
354.052 -30.7634 171.453 0
351.795 -42.4753 172.288 0
347.54 -53.4178 170.211 0
342.936 -64.321 170.881 0
336.842 -74.3735 170.057 0
329.911 -83.8707 169.794 0
322.328 -92.9307 170.563 0
313.775 -101.067 170.903 0
304.7 -108.705 171.749 0
295.141 -115.906 172.991 0
285.257 -122.711 174.056 0
275.173 -129.422 175.111 0
