"^1[GRT] ^3Wheldon ^9^s2 "70
38.7189 -242.947 192.876 0
25.3058 -242.744 193.722 0
11.8471 -242.826 194.216 0
-1.63443 -243.514 194.535 0
-14.9979 -245.273 194.513 0
-28.2705 -247.689 194.502 0
-41.3175 -251.055 194.458 0
-54.1466 -255.229 194.161 1
-66.5662 -260.379 193.92 0
-78.6195 -266.342 193.469 0
-90.1973 -273.182 193.656 0
-101.35 -280.703 193.678 0
-111.862 -289.074 193.535 -1
-121.924 -297.978 193.733 0
-131.168 -307.674 193.129 0
-139.478 -318.1 192.041 0
-146.573 -329.25 190.063 0
-152.71 -340.906 189.272 0
-157.752 -353.032 188.954 0
-160.622 -365.597 186.361 0
-162.691 -378.274 185.219 0
-163.731 -391.084 185.438 0
-164.034 -403.969 185.779 1
-163.205 -416.739 185.306 0
-162.028 -429.603 186.592 0
-160.66 -442.487 187.471 0
-159.035 -455.396 188.042 0
-157.224 -468.361 189.031 -1
-155.486 -481.383 189.998 0
-153.742 -494.495 190.997 0
-152.174 -507.65 191.766 0
-150.46 -520.89 192.755 0
-148.526 -534.069 193.337 0
-146.676 -547.349 193.865 0
-144.878 -560.72 194.711 0
-143.253 -574.101 194.974 0
-141.689 -587.578 195.776 0
-140.287 -601.12 196.447 0
-139.044 -614.721 197.062 0
-137.359 -628.149 197.04 0
-136.144 -641.789 197.6 0
-135.041 -655.476 198.149 0
-133.956 -669.202 198.688 0
-131.755 -682.623 198.171 0
-130.473 -696.331 198.666 0
-129.36 -710.092 199.204 0
-127.45 -723.738 199.248 0
-126.227 -737.531 199.786 0
-124.39 -751.263 200.094 0
-122.463 -765.008 200.303 0
-119.787 -778.609 199.863 0
-116.427 -792.068 199.852 0
-112.121 -805.227 199.446 0
-106.953 -818.052 198.864 0
-100.692 -830.322 198.27 0
-93.7134 -842.177 197.93 0
-85.8286 -853.407 197.457 0
-77.1785 -864.05 197.479 0
-67.9082 -874.145 197.303 0
-58.126 -883.727 197.106 0
-47.6425 -892.535 197.051 0
-36.6245 -900.601 196.37 0
-25.0263 -907.789 196.359 0
-13.0039 -914.188 195.985 0
-0.65567 -919.963 196.183 0
12.0304 -924.917 196.183 0
25.0286 -929.019 196.479 0
38.0426 -933.284 196.414 0
51.3991 -936.136 196.37 0
64.8964 -938.057 196.029 0
78.4452 -938.987 195.106 0
91.9619 -938.547 194.008 0
105.28 -936.767 192.755 0
118.325 -933.921 191.81 0
130.747 -929.398 189.371 0
142.698 -923.959 188.954 0
153.91 -917.228 187.976 0
164.57 -909.758 187.218 0
174.24 -901.186 185.548 0
183.054 -891.836 184.438 0
190.816 -881.717 183.285 0
197.898 -871.162 183.076 0
203.771 -859.923 182.483 0
208.689 -848.309 181.703 0
212.476 -836.331 179.747 0
215.363 -824.308 176.737 0
217.373 -812.251 175.276 0
219.34 -800.265 174.232 0
222.186 -788.56 172.859 0
226.082 -777.302 171.046 0
231.12 -766.607 169.794 0
237.236 -756.545 169.541 0
244.372 -747.177 169.64 0
252.467 -738.681 169.266 0
261.448 -731.093 169.86 0
271.167 -724.381 170.914 0
281.547 -718.633 171.288 0
292.507 -714.088 171.167 0
303.922 -710.825 170.925 0
315.626 -708.848 170.969 0
327.447 -708.228 169.805 0
339.007 -708.909 165.751 0
350.224 -710.83 162.85 0
361.102 -713.766 161.543 0
371.829 -717.073 161.62 0
382.719 -719.734 161.279 0
393.781 -721.445 160.994 0
404.898 -722.008 159.851 0
415.927 -721.305 158.214 0
426.697 -719.323 156.709 0
437.051 -716.084 155.632 0
446.876 -711.651 154.852 0
456.097 -706.163 153.995 0
464.601 -699.696 153.204 0
472.203 -692.327 151.908 0
478.796 -684.111 150.941 0
484.325 -675.152 151.172 0
488.743 -665.635 151.183 0
491.99 -655.615 151.216 0
494.101 -645.31 151.458 0
495.105 -634.823 152.161 0
495.136 -624.203 152.952 0
494.196 -613.574 153.809 0
492.366 -603.017 154.94 0
489.839 -592.489 156.357 0
486.792 -582.006 157.983 0
483.536 -571.47 159.412 0
480.23 -560.851 160.983 0
476.935 -550.09 162.378 0
473.835 -539.203 163.729 0
471.125 -528.121 164.96 0
468.974 -516.809 165.905 0
467.558 -505.342 166.542 0
466.931 -493.779 167.212 0
467.132 -482.155 167.86 0
468.189 -470.473 168.541 0
469.919 -458.864 169.387 0
471.985 -447.218 170.684 0
473.9 -435.474 171.606 0
475.423 -423.636 170.64 0
476.27 -412.113 161.082 0
476.55 -401.425 147.283 0
476.552 -391.668 133.506 0
476.254 -382.823 121.597 0
475.43 -374.705 114.565 0
473.872 -366.985 112.445 0
471.526 -359.569 111.775 0
468.387 -352.365 112.961 0
464.378 -345.656 112.489 0
459.514 -339.58 111.984 0
453.822 -334.294 111.775 0
447.403 -329.936 111.918 0
440.364 -326.641 112.083 0
432.848 -324.565 112.808 0
425.022 -323.699 114.313 0
417.022 -323.9 116.235 0
408.957 -325.006 118.356 0
400.939 -326.963 120.278 0
393.017 -329.721 122.223 0
385.263 -333.301 124.42 0
377.614 -337.502 127.024 0
370.019 -342.093 129.507 0
362.406 -347.048 132.144 0
354.817 -352.323 134.703 0
347.119 -357.777 137.296 0
339.308 -363.397 139.845 0
331.461 -369.241 142.284 0
323.527 -375.269 144.646 0
315.598 -381.516 146.041 0
307.618 -387.93 148.634 0
299.557 -394.49 150.645 0
291.408 -401.118 152.622 0
283.089 -407.79 154.545 0
274.613 -414.417 156.357 0
265.891 -420.992 158.181 0
256.946 -427.472 159.961 0
247.805 -433.811 161.521 0
238.387 -440.01 163.18 0
228.718 -446.025 164.784 0
218.885 -451.988 166.542 0
208.822 -457.798 168.047 0
198.573 -463.482 169.486 0
188.212 -469.034 170.728 0
177.562 -474.346 172.035 0
166.706 -479.382 172.694 0
155.649 -484.108 173.826 0
144.362 -488.485 174.88 0
132.86 -492.46 176.034 0
121.115 -495.95 176.88 0
109.2 -498.813 177.341 0
97.0742 -501.076 178.011 0
84.7992 -502.697 178.671 0
72.434 -503.731 179.363 0
59.9665 -504.24 180.165 0
47.4291 -504.259 180.945 0
34.8482 -503.925 181.857 0
22.2114 -503.186 182.769 0
9.53464 -502.186 184.164 0
-3.22603 -501.019 185.153 0
-15.9929 -499.853 185.68 0
-28.8649 -498.649 186.768 0
-41.803 -497.321 187.866 0
-54.7267 -495.852 188.383 0
-67.7545 -494.324 189.492 0
-80.8516 -492.718 190.624 0
-93.9816 -491.297 191.371 0
-107.162 -489.635 192.008 0
-120.421 -487.903 193.074 0
-133.745 -486.129 194.084 0
-147.081 -484.894 192.843 0
-160.511 -483.434 194.711 0
-173.982 -481.948 195.634 0
-187.519 -480.734 196.403 0
-201.116 -479.332 197.49 0
-214.771 -477.773 198.567 0
-228.483 -476.027 199.589 0
-242.137 -474.539 199.841 0
-255.907 -472.598 200.533 0
-269.605 -470.467 200.347 0
-283.163 -467.501 199.984 0
-296.432 -463.565 199.435 0
-309.445 -458.879 198.929 0
-321.974 -453.154 198.051 0
-333.854 -446.284 197.743 0
-345.27 -438.724 197.084 0
-356.083 -430.38 196.381 0
-366.022 -421.076 195.886 0
-375.166 -411.054 195.304 0
-383.686 -400.499 195.381 0
-391.42 -389.361 195.447 0
-398.528 -377.808 195.315 0
-404.882 -365.832 195.271 0
-410.446 -353.428 195.699 0
-415.325 -340.747 195.798 0
-419.509 -327.783 196.139 0
-422.86 -314.584 196.161 0
-425.112 -301.154 195.743 0
-426.141 -287.739 191.986 0
-425.899 -274.628 186.735 0
-424.492 -261.792 184.153 0
-422.025 -249.298 182.362 0
-418.678 -237.155 179.253 0
-414.377 -225.598 175.594 0
-409.702 -214.414 173.079 0
-405.753 -203.199 168.959 0
-402.953 -191.978 163.828 0
-401.355 -180.846 159.489 0
-401.023 -169.885 156.072 0
-401.887 -159.146 153.995 0
-403.897 -148.704 152.446 0
-406.961 -138.604 151.128 0
-411.09 -128.992 149.996 0
-416.216 -119.961 149.128 0
-422.253 -111.566 148.997 0
-429.126 -103.805 149.952 0
-436.644 -96.5459 151.425 0
-444.523 -89.4839 153.336 0
-452.509 -82.3365 155.248 0
-460.517 -75.0057 157.214 0
-468.485 -67.4516 159.016 0
-476.472 -59.7538 160.719 0
-484.544 -51.9568 162.499 0
-492.802 -44.1594 164.257 0
-501.133 -36.2813 165.992 0
-509.539 -28.3094 167.662 0
-517.98 -20.2003 169.244 0
-526.398 -11.9211 170.837 0
-534.785 -3.4454 172.167 0
-543.071 5.24628 173.54 0
-551.15 14.244 174.957 0
-558.867 23.6825 176.353 0
-566.185 33.555 177.748 0
-573.084 43.8398 179.099 0
-580.685 53.6694 179.967 0
-587.21 64.3705 181.11 0
-593.543 75.2738 182.12 0
-599.546 86.4615 183.505 0
-605.543 97.7429 184.636 0
-611.302 109.247 185.911 0
-617.311 120.701 187.031 0
-623.047 132.395 188.207 0
-628.643 144.25 189.404 0
-634.878 155.777 189.734 0
-640.685 167.649 190.898 0
-646.415 179.645 191.997 0
-652.657 191.421 192.667 0
-658.517 203.456 193.151 0
-664.255 215.606 193.865 0
-669.896 227.868 194.843 0
-675.477 240.182 195.37 0
-680.93 252.639 196.271 0
-686.228 265.17 196.589 0
-691.272 277.884 197.369 0
-695.964 290.789 198.127 0
-700.801 303.63 198.314 0
-704.966 316.777 198.94 0
-708.712 330.098 199.644 0
-713.22 343.222 200.083 0
-716.737 356.683 200.665 0
-720.47 370.114 201.226 0
-723.727 383.721 201.83 0
-726.641 397.454 202.522 0
-729.32 411.283 203.203 0
-733.151 424.793 202.961 0
-735.732 438.665 203.445 0
-737.845 452.653 204.027 0
-739.6 466.732 204.62 0
-741.61 480.469 184.889 0
-744.346 494.786 205.126 0
-745.981 508.96 205.785 0
-747.419 523.197 206.345 0
-748.202 537.48 206.323 0
-749.09 551.799 206.884 0
-749.757 566.169 207.466 0
-750.765 580.529 207.4 0
-751.383 594.94 207.971 0
-751.69 609.396 208.499 0
-752.402 623.848 208.411 0
-752.579 638.33 208.773 0
-752.323 652.84 209.224 0
-751.742 667.374 209.707 0
-752.162 681.945 209.531 0
-751.466 696.492 209.96 0
-750.491 711.057 210.454 0
-750.514 725.741 210.322 0
-749.557 740.307 210.223 0
-748.058 754.836 210.542 0
-746.136 769.344 210.938 0
-745.404 784.124 210.421 0
-743.055 798.538 210.322 0
-739.992 812.828 210.52 0
-738.012 827.625 211.377 0
-734.722 841.884 210.443 0
-731.372 856.264 211.465 0
-727.438 870.353 210.114 0
-722.796 884.254 209.905 0
-717.167 897.712 209.279 0
-710.567 910.594 207.686 0
-703.164 922.898 206.049 0
-694.514 934.238 204.06 0
-685.239 944.892 203.126 0
-675.19 954.732 202.5 0
-664.321 963.678 201.962 0
-653.003 971.862 200.995 0
-641.177 979.236 200.632 0
-628.934 985.814 199.94 0
-616.324 991.517 198.896 0
-603.293 995.908 197.49 0
-590.011 999.216 196.611 0
-576.572 1001.58 196.359 0
-563.032 1003.28 196.776 0
-549.393 1004.39 196.985 0
-535.685 1005.17 197.985 0
-521.958 1006.14 198.303 0
-508.194 1007.17 199.292 0
-494.393 1008.18 198.094 0
-481.122 1009.16 185.592 0
-468.753 1010.38 173.156 0
-457.216 1012.23 163.224 0
-446.425 1014.87 157.632 0
-436.153 1018.52 156.39 0
-426.272 1023.08 156.929 0
-416.72 1028.36 157.357 0
-407.681 1033.99 151.117 0
-399.638 1039.6 135.736 0
-392.345 1044.88 123.794 0
-385.578 1049.65 114.565 0
-378.871 1053.79 110.676 0
-371.918 1057.18 110.16 0
-364.766 1059.73 108.655 0
-357.452 1061.38 106.425 0
-350.299 1062.19 100.569 0
-343.528 1062.08 94.856 0
-337.183 1061 90.9668 0
-331.232 1059.05 89.7034 0
-325.425 1056.56 91.1206 0
-320.022 1053.55 88.0664 0
-315.361 1049.93 83.4961 0
-311.545 1045.74 79.9365 0
-308.582 1041.05 79.2554 0
-306.45 1035.92 80.2112 0
-305.202 1030.47 81.3428 0
-304.861 1024.8 82.6392 0
-305.497 1019.02 85.0891 0
-306.979 1013.18 88.6267 0
-309.178 1007.3 92.2412 0
-312.097 1001.47 95.7458 0
-315.679 995.743 99.2834 0
-319.915 990.157 102.843 0
-324.746 984.733 106.337 0
-330.059 979.43 109.929 0
-335.834 974.294 113.225 0
-342.044 969.279 116.598 0
-348.578 964.32 119.894 0
-355.427 959.393 123.025 0
-362.515 954.539 124.255 0
-369.967 949.737 128.584 0
-377.643 945 131.407 0
-385.577 940.309 134.055 0
-393.747 935.663 136.659 0
-402.095 931.062 139.307 0
-410.762 926.579 141.779 0
-419.628 922.207 144.075 0
-428.768 917.943 146.404 0
-438.143 913.811 148.634 0
-447.599 909.728 148.48 0
-457.331 905.681 152.249 0
-467.176 901.605 154.424 0
-477.05 897.302 156.105 0
-486.836 892.516 157.676 0
-496.457 887.183 159.192 0
-505.807 881.251 160.686 0
-514.934 874.747 162.037 0
-523.763 867.756 163.246 0
-532.344 860.278 164.575 0
-540.656 852.374 166.036 0
-548.673 844.044 167.377 0
-556.413 835.308 168.794 0
-563.872 826.227 170.189 0
-571.086 816.846 171.343 0
-578.088 807.174 172.639 0
-584.794 797.216 173.705 0
-591.114 786.904 174.705 0
-596.865 776.237 175.265 0
-601.995 765.174 176.001 0
-606.434 753.763 176.781 0
-610.099 742.042 177.517 0
-612.981 730.059 178.187 0
-615.049 717.842 178.912 0
-616.252 705.489 179.539 0
-616.692 693.007 180.374 0
-616.348 680.493 181.143 0
-615.221 667.963 181.978 0
-613.162 655.492 182.384 0
-610.285 643.137 183.34 0
-606.587 630.945 184.098 0
-602.26 618.901 185.087 0
-597.486 606.95 186.163 0
-592.384 595.033 187.262 0
-586.973 583.17 188.295 0
-581.299 571.544 185.427 0
-575.619 560.519 173.969 0
-569.861 550.364 163.125 0
-563.882 541.094 154.391 0
-557.604 532.757 145.613 0
-551.043 525.464 137.45 0
-544.075 519.154 133.099 0
-536.671 513.703 131.814 0
-529.073 508.719 130.001 0
-521.323 504.318 126.189 0
-513.731 500.574 118.608 0
-506.535 496.975 112.983 0
-499.959 492.912 110.577 0
-493.915 488.149 111.006 0
-488.401 482.735 111.5 0
-483.539 476.715 111.566 0
-479.51 470.139 110.709 0
-476.44 463.124 110.468 0
-474.327 455.728 111.61 0
-473.177 448.02 113.049 0
-473.005 440.11 115.027 0
-473.609 432.052 117.894 0
-474.167 423.8 120.663 0
-474.462 415.342 123.442 0
-474.717 406.681 126.244 0
-474.923 397.823 129.023 0
-475.037 388.769 131.737 0
-475.053 379.54 134.319 0
-475.066 370.123 136.923 0
-475.114 360.526 139.438 0
-475.115 350.763 141.844 0
-475.19 340.83 144.229 0
-475.296 330.735 146.514 0
-475.362 320.541 146.711 0
-475.407 310.145 150.194 0
-475.352 299.647 152.172 0
-474.991 289 154.149 0
-474.435 278.245 155.984 0
-473.622 267.381 157.786 0
-472.548 256.415 159.543 0
-471.012 245.397 161.191 0
-469.2 234.296 162.784 0
-467.004 223.152 164.333 0
-464.289 212.045 165.795 0
-461.227 200.896 167.245 0
-457.748 189.764 168.64 0
-453.849 178.672 169.991 0
-449.449 167.718 171.255 0
-444.861 156.704 172.551 0
-440.145 145.636 173.936 0
-435.249 134.535 175.375 0
-430.306 123.376 176.034 0
-425.269 112.234 175.979 0
-420.208 101.043 177.462 0
-415.098 89.7828 178.671 0
-409.936 78.4543 179.857 0
-404.721 67.0612 181 0
-399.293 55.644 182.307 0
-393.947 44.1268 183.384 0
-388.428 32.6304 184.351 0
-382.756 21.1151 185.35 0
-376.906 9.62949 186.273 0
-370.856 -1.84169 187.251 0
-364.639 -13.3006 188.218 0
-358.255 -24.7307 189.316 0
-351.713 -36.1717 190.272 0
-345.002 -47.5913 191.184 0
-338.075 -58.8838 191.733 0
-330.916 -70.1411 192.48 0
-323.47 -81.2717 193.206 0
-315.666 -92.2028 193.964 0
-307.532 -102.962 194.524 0
-299.012 -113.469 195.073 0
-290.022 -123.577 195.447 0
-280.56 -133.316 195.677 0
-270.535 -142.426 195.304 0
-259.949 -150.891 195.172 0
-248.762 -158.553 195.095 0
-237.14 -165.502 194.963 0
-225.057 -171.552 194.524 0
-212.613 -176.777 194.293 0
-199.824 -181.093 193.953 0
-186.807 -184.495 193.623 0
-173.599 -186.928 193.293 0
-160.268 -188.384 193.008 0
-146.832 -188.837 192.832 0
-133.457 -188.386 192.7 0
-120.125 -187.036 192.7 0
-106.889 -184.868 193.118 0
-93.7729 -182.017 193.502 0
-80.7693 -178.565 193.865 0
-67.9111 -174.529 194.293 0
-55.2752 -169.816 193.7 0
-42.921 -164.399 194.095 0
-30.9117 -158.277 194.194 0
-19.3539 -151.326 193.843 0
-8.35941 -143.568 193.271 0
1.99463 -135.017 192.821 0
11.6162 -125.723 192.316 0
20.4731 -115.743 192.151 0
28.6131 -105.139 192.118 0
35.9994 -94.0206 192.349 0
42.7948 -82.4861 192.733 0
49.1936 -70.6636 193.59 0
55.2928 -58.654 194.315 0
61.2012 -46.4679 194.952 0
66.9617 -34.1881 195.656 0
72.8247 -21.8785 196.381 0
78.7682 -9.57785 197.062 0
84.8671 2.72476 197.578 0
91.3128 14.887 197.985 0
98.1829 26.8102 198.336 0
105.698 38.3777 198.292 0
113.75 49.5923 198.71 0
122.44 60.3225 198.523 0
131.86 70.3659 197.578 0
142.014 79.5374 196.622 0
152.942 87.7403 195.754 0
164.45 94.8935 194.667 0
176.507 100.903 193.491 0
188.99 105.84 192.491 0
201.786 109.565 191.019 0
214.791 112.057 190.14 0
227.892 113.346 188.47 0
240.871 113.466 185.933 0
253.676 112.409 184.417 0
266.222 110.158 182.911 0
278.476 106.726 181.824 0
290.184 102.123 180.538 0
301.284 96.4203 179.066 0
311.617 89.6105 177.539 0
321.101 81.8284 176.089 0
329.582 73.0728 174.913 0
336.922 63.4712 173.507 0
343.061 53.1786 172.178 0
347.884 42.3053 171.09 0
351.47 31.0334 170.178 0
353.877 19.5041 169.695 0
355.081 7.83173 169.376 0
355.23 -3.91498 169.42 0
354.453 -15.6322 169.75 0
352.679 -27.2788 169.816 0
349.982 -38.6933 169.618 0
346.197 -49.82 168.937 0
341.233 -60.3791 168.168 0
335.198 -70.3538 167.794 0
328.217 -79.6597 167.992 0
320.475 -88.4023 168.75 0
312.083 -96.6004 169.574 0
303.184 -104.369 170.706 0
294.068 -112.006 172.134 0
284.753 -119.569 173.452 0
275.289 -127.094 174.76 0
265.805 -134.663 176.111 0
256.132 -142.217 177.363 0
246.404 -149.765 178.539 0
236.441 -157.167 179.615 0
226.237 -164.411 180.703 0
215.944 -171.609 181.747 0
205.511 -178.759 182.878 0
194.916 -185.831 184.087 0
184.217 -192.886 185.361 0
173.461 -200.023 186.592 0
162.585 -207.123 187.899 0
151.45 -213.929 189.009 0
139.937 -220.265 189.767 0
128.041 -225.825 189.91 0
115.756 -230.591 190.47 0
103.145 -234.608 191.063 0
90.2987 -237.806 191.426 0
77.2364 -240.148 191.733 0
64.002 -241.728 192.305 0
50.6861 -242.597 191.777 0
37.3109 -242.877 192.931 0
23.8897 -242.68 193.568 0
10.4075 -242.389 194.458 0
-3.09138 -242.582 194.535 0
-16.5449 -243.733 194.359 0
-29.8419 -245.923 193.887 0
-42.8254 -249.171 193.107 0
-55.4628 -253.495 192.469 0
-67.7049 -258.811 192.085 0
-79.4692 -265.003 191.975 0
-90.8175 -271.997 192.03 0
-101.71 -279.658 192.294 0
-112.129 -288.016 192.469 0
-121.943 -297.037 192.524 0
-131.037 -306.754 191.81 0
-139.291 -317.159 191.063 0
-146.51 -328.242 189.932 0
-152.482 -339.925 188.558 0
-157.158 -352.075 187.35 0
-160.634 -364.572 186.438 0
-162.917 -377.253 185.911 0
-164.27 -390.086 185.911 0
-164.614 -402.982 185.801 0
-163.887 -415.817 185.416 0
-162.364 -428.618 185.977 0
-160.478 -441.42 186.888 0
-158.542 -454.283 187.943 0
-156.745 -467.24 188.8 0
-155.156 -480.283 189.624 0
-153.625 -493.34 190.338 0
-152.218 -506.512 191.173 0
-150.786 -519.722 192.162 0
-149.28 -533.008 192.931 0
-147.604 -546.284 193.392 0
-145.848 -559.624 194.052 0
-144.037 -572.999 194.656 0
-142.309 -586.418 195.282 0
-140.721 -599.899 195.743 0
-139.309 -613.429 196.172 0
-137.915 -626.949 196.655 0
-136.66 -640.554 197.04 0
-135.337 -654.139 197.358 0
-134.016 -667.784 197.71 0
-132.668 -681.417 198.105 0
-131.37 -695.115 198.457 0
-130.105 -708.843 198.82 0
-128.758 -722.54 199.127 0
-127.26 -736.292 199.479 0
-125.402 -749.993 199.742 0
-123.237 -763.682 199.951 0
-120.563 -777.306 200.061 0
-117.114 -790.741 199.929 0
-112.889 -803.957 199.764 0
-107.718 -816.764 199.16 0
-101.713 -829.208 198.842 0
-94.8292 -841.154 198.424 0
-87.152 -852.578 198.051 0
-78.6655 -863.379 197.666 0
-69.3839 -873.48 197.358 0
-59.4623 -882.916 197.095 0
-48.8858 -891.568 196.578 0
-37.7155 -899.406 196.436 0
-26.0596 -906.471 196.238 0
-13.9649 -912.729 196.095 0
-1.53642 -918.291 196.161 0
11.172 -923.275 196.655 0
24.0612 -927.809 196.787 0
37.1435 -931.769 196.853 0
50.4696 -934.794 196.414 0
63.9661 -936.914 196.183 0
77.5457 -938.017 195.765 0
91.0964 -937.924 194.634 0
104.471 -936.495 192.865 0
117.544 -933.7 191.426 0
130.137 -929.629 190.02 0
142.153 -924.302 188.888 0
153.542 -917.877 187.965 0
164.2 -910.299 186.921 0
174.042 -901.87 186.185 0
183.105 -892.691 185.614 0
191.347 -882.782 185.273 -1
198.734 -872.281 184.669 0
205.236 -861.221 184.373 0
210.79 -849.7 183.625 0
215.349 -837.952 179.561 0
218.869 -826.124 176.034 1
221.324 -814.292 172.518 0
222.751 -802.517 169.365 0
223.778 -790.822 168.058 0
225.839 -779.482 164.037 0
229.039 -768.696 159.774 0
233.386 -758.663 155.742 0
238.776 -749.417 153.391 0
245.165 -740.94 152.985 0
252.467 -733.275 152.82 0
260.672 -726.526 153.029 0
269.589 -720.84 152.677 0
279.168 -716.311 152.919 0
289.258 -712.89 154.336 0
299.703 -710.226 156.248 0
310.445 -708.321 159.104 1
321.505 -707.129 160.807 0
332.707 -706.846 162.257 0
344.029 -707.265 163.51 0
355.318 -708.695 164.355 0
366.534 -710.967 164.619 0
377.478 -713.689 161.84 0
388.331 -716.366 160.444 0
399.232 -718.316 158.445 0
410.117 -719.022 155.676 0
420.809 -718.399 152.919 0
431.17 -716.531 150.172 -1
441.018 -713.417 147.118 0
450.221 -709.199 144.338 0
458.672 -703.987 141.57 0
466.258 -697.889 138.867 0
472.836 -690.922 136.824 0
478.449 -683.241 136.747 0
483.019 -674.901 137.384 0
486.463 -665.985 137.944 0
489.117 -656.725 139.603 0
491.142 -647.147 141.372 0
492.493 -637.379 142.46 0
492.912 -627.468 143.361 0
492.393 -617.474 144.459 0
491.01 -607.464 145.931 0
488.812 -597.53 147.195 0
485.931 -587.664 148.81 0
482.646 -577.802 150.601 0
479.358 -567.811 152.358 0
476.194 -557.653 154.028 0
473.256 -547.316 155.413 0
470.649 -536.782 156.929 0
468.454 -526.054 158.379 0
466.788 -515.145 159.609 0
465.713 -504.078 160.741 0
465.351 -492.898 161.642 0
465.788 -481.661 162.466 0
466.99 -470.427 163.235 0
468.755 -459.183 164.443 0
470.761 -447.869 165.839 0
472.65 -436.458 166.97 0
474.073 -424.927 167.893 0
474.839 -413.28 167.904 0
475.064 -402.076 158.588 0
474.908 -392.039 139.164 0
474.36 -382.866 126.233 1
473.601 -374.512 116.06 0
472.484 -366.764 110.215 0
470.847 -359.461 105.502 0
468.451 -352.831 97.9431 0
465.544 -347.112 87.7039 0
462.572 -342.393 74.4873 0
460.259 -338.653 57.5024 0
458.855 -335.341 48.5046 0
457.909 -332.207 46.0876 0
457.075 -329.188 44.1321 0
456.311 -326.224 43.6707 0
455.612 -323.302 42.9236 0
454.957 -320.431 42.0447 0
454.333 -317.643 40.3528 0
453.795 -314.99 37.5952 0
453.338 -312.523 34.6399 0
452.944 -310.234 31.9812 0
452.62 -308.126 29.3225 0
452.351 -306.195 26.7188 0
452.133 -304.441 24.104 0
451.91 -302.974 20.7202 0
451.76 -301.624 18.1934 0
451.641 -300.454 15.6006 0
451.55 -299.462 13.0188 0
451.479 -298.649 10.4041 0
451.399 -298.125 7.09717 0
451.366 -297.714 4.57031 0
